country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Ireland,2012,female,15-24 years,16,273610,5.85,Ireland2012,0.91,"225,571,853,194",53443,Millenials
Ireland,2012,female,25-34 years,20,378732,5.28,Ireland2012,0.91,"225,571,853,194",53443,Millenials
Ireland,2012,female,55-74 years,15,393497,3.81,Ireland2012,0.91,"225,571,853,194",53443,Boomers
Ireland,2012,female,75+ years,2,138663,1.44,Ireland2012,0.91,"225,571,853,194",53443,Silent
Ireland,2012,male,5-14 years,3,322478,0.93,Ireland2012,0.91,"225,571,853,194",53443,Generation Z
Ireland,2012,female,5-14 years,1,307698,0.32,Ireland2012,0.91,"225,571,853,194",53443,Generation Z
Ireland,2013,male,35-54 years,169,648165,26.07,Ireland2013,0.912,"239,389,340,720",56628,Generation X
Ireland,2013,male,55-74 years,102,397875,25.64,Ireland2013,0.912,"239,389,340,720",56628,Boomers
Ireland,2013,male,25-34 years,68,341171,19.93,Ireland2013,0.912,"239,389,340,720",56628,Millenials
Ireland,2013,male,15-24 years,44,273178,16.11,Ireland2013,0.912,"239,389,340,720",56628,Millenials
Ireland,2013,female,25-34 years,24,366261,6.55,Ireland2013,0.912,"239,389,340,720",56628,Millenials
Ireland,2013,female,35-54 years,42,653648,6.43,Ireland2013,0.912,"239,389,340,720",56628,Generation X
Ireland,2013,male,75+ years,6,99538,6.03,Ireland2013,0.912,"239,389,340,720",56628,Silent
Ireland,2013,female,55-74 years,18,404503,4.45,Ireland2013,0.912,"239,389,340,720",56628,Boomers
Ireland,2013,female,15-24 years,9,260127,3.46,Ireland2013,0.912,"239,389,340,720",56628,Millenials
Ireland,2013,female,75+ years,3,140976,2.13,Ireland2013,0.912,"239,389,340,720",56628,Silent
Ireland,2013,male,5-14 years,2,327603,0.61,Ireland2013,0.912,"239,389,340,720",56628,Generation Z
Ireland,2013,female,5-14 years,0,314333,0.0,Ireland2013,0.912,"239,389,340,720",56628,Generation Z
Ireland,2014,male,35-54 years,165,675986,24.41,Ireland2014,0.9159999999999999,"258,099,014,042",59634,Generation X
Ireland,2014,male,25-34 years,80,337977,23.67,Ireland2014,0.9159999999999999,"258,099,014,042",59634,Millenials
Ireland,2014,male,15-24 years,63,267635,23.54,Ireland2014,0.9159999999999999,"258,099,014,042",59634,Millenials
Ireland,2014,male,55-74 years,81,421555,19.21,Ireland2014,0.9159999999999999,"258,099,014,042",59634,Boomers
Ireland,2014,male,75+ years,8,103238,7.75,Ireland2014,0.9159999999999999,"258,099,014,042",59634,Silent
Ireland,2014,female,35-54 years,39,678830,5.75,Ireland2014,0.9159999999999999,"258,099,014,042",59634,Generation X
Ireland,2014,female,25-34 years,20,353379,5.66,Ireland2014,0.9159999999999999,"258,099,014,042",59634,Millenials
Ireland,2014,female,15-24 years,11,261032,4.21,Ireland2014,0.9159999999999999,"258,099,014,042",59634,Millenials
Ireland,2014,female,55-74 years,15,432815,3.47,Ireland2014,0.9159999999999999,"258,099,014,042",59634,Boomers
Ireland,2014,female,75+ years,2,141441,1.41,Ireland2014,0.9159999999999999,"258,099,014,042",59634,Silent
Ireland,2014,male,5-14 years,2,335330,0.6,Ireland2014,0.9159999999999999,"258,099,014,042",59634,Generation Z
Ireland,2014,female,5-14 years,0,318825,0.0,Ireland2014,0.9159999999999999,"258,099,014,042",59634,Generation Z
Grenada,2010,female,15-24 years,0,11637,0.0,Grenada2010,0.737,"771,015,889",8118,Millenials
Grenada,2010,female,25-34 years,0,8598,0.0,Grenada2010,0.737,"771,015,889",8118,Generation X
Grenada,2010,female,35-54 years,0,10509,0.0,Grenada2010,0.737,"771,015,889",8118,Generation X
Grenada,2010,female,5-14 years,0,9347,0.0,Grenada2010,0.737,"771,015,889",8118,Generation Z
Grenada,2010,female,55-74 years,0,5381,0.0,Grenada2010,0.737,"771,015,889",8118,Silent
Grenada,2010,female,75+ years,0,2179,0.0,Grenada2010,0.737,"771,015,889",8118,Silent
Grenada,2010,male,15-24 years,0,11871,0.0,Grenada2010,0.737,"771,015,889",8118,Millenials
Grenada,2010,male,25-34 years,0,9006,0.0,Grenada2010,0.737,"771,015,889",8118,Generation X
Grenada,2010,male,35-54 years,0,10726,0.0,Grenada2010,0.737,"771,015,889",8118,Generation X
Grenada,2010,male,5-14 years,0,9754,0.0,Grenada2010,0.737,"771,015,889",8118,Generation Z
Grenada,2010,male,55-74 years,0,4715,0.0,Grenada2010,0.737,"771,015,889",8118,Silent
Grenada,2010,male,75+ years,0,1257,0.0,Grenada2010,0.737,"771,015,889",8118,Silent
Grenada,2011,male,55-74 years,1,4824,20.73,Grenada2011,0.7390000000000001,"778,648,667",8188,Boomers
Grenada,2011,female,15-24 years,0,11312,0.0,Grenada2011,0.7390000000000001,"778,648,667",8188,Millenials
Grenada,2011,female,25-34 years,0,8950,0.0,Grenada2011,0.7390000000000001,"778,648,667",8188,Millenials
Grenada,2011,female,35-54 years,0,10609,0.0,Grenada2011,0.7390000000000001,"778,648,667",8188,Generation X
Grenada,2011,female,5-14 years,0,9137,0.0,Grenada2011,0.7390000000000001,"778,648,667",8188,Generation Z
Grenada,2011,female,55-74 years,0,5474,0.0,Grenada2011,0.7390000000000001,"778,648,667",8188,Boomers
Grenada,2011,female,75+ years,0,2185,0.0,Grenada2011,0.7390000000000001,"778,648,667",8188,Silent
Grenada,2011,male,15-24 years,0,11534,0.0,Grenada2011,0.7390000000000001,"778,648,667",8188,Millenials
Grenada,2011,male,25-34 years,0,9361,0.0,Grenada2011,0.7390000000000001,"778,648,667",8188,Millenials
Grenada,2011,male,35-54 years,0,10875,0.0,Grenada2011,0.7390000000000001,"778,648,667",8188,Generation X
Grenada,2011,male,5-14 years,0,9566,0.0,Grenada2011,0.7390000000000001,"778,648,667",8188,Generation Z
Grenada,2011,male,75+ years,0,1275,0.0,Grenada2011,0.7390000000000001,"778,648,667",8188,Silent
Grenada,2012,male,35-54 years,1,11033,9.06,Grenada2012,0.74,"799,882,148",8382,Generation X
Grenada,2012,male,15-24 years,1,11176,8.95,Grenada2012,0.74,"799,882,148",8382,Millenials
Grenada,2012,female,15-24 years,0,10948,0.0,Grenada2012,0.74,"799,882,148",8382,Millenials
Grenada,2012,female,25-34 years,0,9316,0.0,Grenada2012,0.74,"799,882,148",8382,Millenials
Grenada,2012,female,35-54 years,0,10730,0.0,Grenada2012,0.74,"799,882,148",8382,Generation X
Grenada,2012,female,5-14 years,0,9000,0.0,Grenada2012,0.74,"799,882,148",8382,Generation Z
Grenada,2012,female,55-74 years,0,5587,0.0,Grenada2012,0.74,"799,882,148",8382,Boomers
Grenada,2012,female,75+ years,0,2204,0.0,Grenada2012,0.74,"799,882,148",8382,Silent
Grenada,2012,male,25-34 years,0,9743,0.0,Grenada2012,0.74,"799,882,148",8382,Millenials
Grenada,2012,male,5-14 years,0,9447,0.0,Grenada2012,0.74,"799,882,148",8382,Generation Z
Grenada,2012,male,55-74 years,0,4945,0.0,Grenada2012,0.74,"799,882,148",8382,Boomers
Grenada,2012,male,75+ years,0,1297,0.0,Grenada2012,0.74,"799,882,148",8382,Silent
Grenada,2013,female,15-24 years,0,10571,0.0,Grenada2013,0.742,"842,620,111",8789,Millenials
Grenada,2013,female,25-34 years,0,9660,0.0,Grenada2013,0.742,"842,620,111",8789,Millenials
Grenada,2013,female,35-54 years,0,10858,0.0,Grenada2013,0.742,"842,620,111",8789,Generation X
Grenada,2013,female,5-14 years,0,8933,0.0,Grenada2013,0.742,"842,620,111",8789,Generation Z
Grenada,2013,female,55-74 years,0,5723,0.0,Grenada2013,0.742,"842,620,111",8789,Boomers
Grenada,2013,female,75+ years,0,2219,0.0,Grenada2013,0.742,"842,620,111",8789,Silent
Grenada,2013,male,15-24 years,0,10812,0.0,Grenada2013,0.742,"842,620,111",8789,Millenials
Grenada,2013,male,25-34 years,0,10118,0.0,Grenada2013,0.742,"842,620,111",8789,Millenials
Grenada,2013,male,35-54 years,0,11200,0.0,Grenada2013,0.742,"842,620,111",8789,Generation X
Grenada,2013,male,5-14 years,0,9387,0.0,Grenada2013,0.742,"842,620,111",8789,Generation Z
Grenada,2013,male,55-74 years,0,5082,0.0,Grenada2013,0.742,"842,620,111",8789,Boomers
Grenada,2013,male,75+ years,0,1313,0.0,Grenada2013,0.742,"842,620,111",8789,Silent
Grenada,2014,female,15-24 years,0,10206,0.0,Grenada2014,0.75,"911,481,481",9456,Millenials
Grenada,2014,female,25-34 years,0,9943,0.0,Grenada2014,0.75,"911,481,481",9456,Millenials
Grenada,2014,female,35-54 years,0,10981,0.0,Grenada2014,0.75,"911,481,481",9456,Generation X
Grenada,2014,female,5-14 years,0,8922,0.0,Grenada2014,0.75,"911,481,481",9456,Generation Z
Grenada,2014,female,55-74 years,0,5907,0.0,Grenada2014,0.75,"911,481,481",9456,Boomers
Grenada,2014,female,75+ years,0,2222,0.0,Grenada2014,0.75,"911,481,481",9456,Silent
Grenada,2014,male,15-24 years,0,10470,0.0,Grenada2014,0.75,"911,481,481",9456,Millenials
Grenada,2014,male,25-34 years,0,10415,0.0,Grenada2014,0.75,"911,481,481",9456,Millenials
Grenada,2014,male,35-54 years,0,11369,0.0,Grenada2014,0.75,"911,481,481",9456,Generation X
Grenada,2014,male,5-14 years,0,9380,0.0,Grenada2014,0.75,"911,481,481",9456,Generation Z
Grenada,2014,male,55-74 years,0,5260,0.0,Grenada2014,0.75,"911,481,481",9456,Boomers
Grenada,2014,male,75+ years,0,1318,0.0,Grenada2014,0.75,"911,481,481",9456,Silent
Thailand,2010,male,75+ years,145,787665,18.41,Thailand2010,0.716,"341,105,009,515",5707,Silent
Thailand,2010,male,25-34 years,688,5293421,13.0,Thailand2010,0.716,"341,105,009,515",5707,Generation X
Thailand,2010,male,55-74 years,511,4075634,12.54,Thailand2010,0.716,"341,105,009,515",5707,Silent
Thailand,2010,male,35-54 years,1166,9786527,11.91,Thailand2010,0.716,"341,105,009,515",5707,Generation X
Thailand,2010,male,15-24 years,387,4905031,7.89,Thailand2010,0.716,"341,105,009,515",5707,Millenials
Thailand,2010,female,75+ years,41,1146473,3.58,Thailand2010,0.716,"341,105,009,515",5707,Silent
Thailand,2010,female,55-74 years,164,4724470,3.47,Thailand2010,0.716,"341,105,009,515",5707,Silent
Thailand,2010,female,35-54 years,345,10369541,3.33,Thailand2010,0.716,"341,105,009,515",5707,Generation X
Thailand,2010,female,25-34 years,164,5237458,3.13,Thailand2010,0.716,"341,105,009,515",5707,Generation X
Thailand,2010,female,15-24 years,120,4702548,2.55,Thailand2010,0.716,"341,105,009,515",5707,Millenials
Thailand,2010,male,5-14 years,16,4496770,0.36,Thailand2010,0.716,"341,105,009,515",5707,Generation Z
Thailand,2010,female,5-14 years,14,4244226,0.33,Thailand2010,0.716,"341,105,009,515",5707,Generation Z
Thailand,2011,male,25-34 years,782,5237957,14.93,Thailand2011,0.721,"370,818,747,397",6153,Millenials
Thailand,2011,male,75+ years,112,827970,13.53,Thailand2011,0.721,"370,818,747,397",6153,Silent
Thailand,2011,male,35-54 years,1227,9897542,12.4,Thailand2011,0.721,"370,818,747,397",6153,Generation X
Thailand,2011,male,55-74 years,488,4266668,11.44,Thailand2011,0.721,"370,818,747,397",6153,Boomers
Thailand,2011,male,15-24 years,357,4929387,7.24,Thailand2011,0.721,"370,818,747,397",6153,Millenials
Thailand,2011,female,75+ years,56,1205643,4.64,Thailand2011,0.721,"370,818,747,397",6153,Silent
Thailand,2011,female,55-74 years,217,4948016,4.39,Thailand2011,0.721,"370,818,747,397",6153,Boomers
Thailand,2011,female,35-54 years,361,10474832,3.45,Thailand2011,0.721,"370,818,747,397",6153,Generation X
Thailand,2011,female,25-34 years,147,5172436,2.84,Thailand2011,0.721,"370,818,747,397",6153,Millenials
Thailand,2011,female,15-24 years,95,4723611,2.01,Thailand2011,0.721,"370,818,747,397",6153,Millenials
Thailand,2011,male,5-14 years,19,4413405,0.43,Thailand2011,0.721,"370,818,747,397",6153,Generation Z
Thailand,2011,female,5-14 years,12,4164365,0.29,Thailand2011,0.721,"370,818,747,397",6153,Generation Z
Thailand,2012,male,75+ years,136,869252,15.65,Thailand2012,0.7240000000000001,"397,558,094,270",6584,Silent
Thailand,2012,male,25-34 years,721,5121552,14.08,Thailand2012,0.7240000000000001,"397,558,094,270",6584,Millenials
Thailand,2012,male,55-74 years,581,4433963,13.1,Thailand2012,0.7240000000000001,"397,558,094,270",6584,Boomers
Thailand,2012,male,35-54 years,1234,9949264,12.4,Thailand2012,0.7240000000000001,"397,558,094,270",6584,Generation X
Thailand,2012,male,15-24 years,369,4938617,7.47,Thailand2012,0.7240000000000001,"397,558,094,270",6584,Millenials
Thailand,2012,female,55-74 years,222,5145957,4.31,Thailand2012,0.7240000000000001,"397,558,094,270",6584,Boomers
Thailand,2012,female,75+ years,54,1265466,4.27,Thailand2012,0.7240000000000001,"397,558,094,270",6584,Silent
Thailand,2012,female,35-54 years,394,10521850,3.74,Thailand2012,0.7240000000000001,"397,558,094,270",6584,Generation X
Thailand,2012,female,25-34 years,162,5050719,3.21,Thailand2012,0.7240000000000001,"397,558,094,270",6584,Millenials
Thailand,2012,female,15-24 years,84,4728702,1.78,Thailand2012,0.7240000000000001,"397,558,094,270",6584,Millenials
Thailand,2012,female,5-14 years,14,4056666,0.35,Thailand2012,0.7240000000000001,"397,558,094,270",6584,Generation Z
Thailand,2012,male,5-14 years,14,4300247,0.33,Thailand2012,0.7240000000000001,"397,558,094,270",6584,Generation Z
Thailand,2013,male,75+ years,152,937427,16.21,Thailand2013,0.7240000000000001,"420,333,333,333",6917,Silent
Thailand,2013,male,25-34 years,706,5038432,14.01,Thailand2013,0.7240000000000001,"420,333,333,333",6917,Millenials
Thailand,2013,male,35-54 years,1313,10032499,13.09,Thailand2013,0.7240000000000001,"420,333,333,333",6917,Generation X
Thailand,2013,male,55-74 years,586,4596763,12.75,Thailand2013,0.7240000000000001,"420,333,333,333",6917,Boomers
Thailand,2013,male,15-24 years,331,4956860,6.68,Thailand2013,0.7240000000000001,"420,333,333,333",6917,Millenials
Thailand,2013,female,75+ years,64,1362800,4.7,Thailand2013,0.7240000000000001,"420,333,333,333",6917,Silent
Thailand,2013,female,35-54 years,382,10594744,3.61,Thailand2013,0.7240000000000001,"420,333,333,333",6917,Generation X
Thailand,2013,female,55-74 years,190,5336311,3.56,Thailand2013,0.7240000000000001,"420,333,333,333",6917,Boomers
Thailand,2013,female,25-34 years,126,4960889,2.54,Thailand2013,0.7240000000000001,"420,333,333,333",6917,Millenials
Thailand,2013,female,15-24 years,88,4741021,1.86,Thailand2013,0.7240000000000001,"420,333,333,333",6917,Millenials
Thailand,2013,male,5-14 years,17,4224575,0.4,Thailand2013,0.7240000000000001,"420,333,333,333",6917,Generation Z
Thailand,2013,female,5-14 years,6,3984166,0.15,Thailand2013,0.7240000000000001,"420,333,333,333",6917,Generation Z
Thailand,2014,male,25-34 years,682,4969108,13.72,Thailand2014,0.726,"407,339,361,696",6662,Millenials
Thailand,2014,male,75+ years,137,1005485,13.63,Thailand2014,0.726,"407,339,361,696",6662,Silent
Thailand,2014,male,55-74 years,632,4771792,13.24,Thailand2014,0.726,"407,339,361,696",6662,Boomers
Thailand,2014,male,35-54 years,1274,10095367,12.62,Thailand2014,0.726,"407,339,361,696",6662,Generation X
Thailand,2014,male,15-24 years,337,4935213,6.83,Thailand2014,0.726,"407,339,361,696",6662,Millenials
Thailand,2014,female,75+ years,71,1458962,4.87,Thailand2014,0.726,"407,339,361,696",6662,Silent
Thailand,2014,female,55-74 years,240,5539928,4.33,Thailand2014,0.726,"407,339,361,696",6662,Boomers
Thailand,2014,female,35-54 years,388,10644118,3.65,Thailand2014,0.726,"407,339,361,696",6662,Generation X
Thailand,2014,female,25-34 years,116,4883263,2.38,Thailand2014,0.726,"407,339,361,696",6662,Millenials
Thailand,2014,female,15-24 years,49,4717317,1.04,Thailand2014,0.726,"407,339,361,696",6662,Millenials
Thailand,2014,female,5-14 years,14,3940160,0.36,Thailand2014,0.726,"407,339,361,696",6662,Generation Z
Thailand,2014,male,5-14 years,12,4179206,0.29,Thailand2014,0.726,"407,339,361,696",6662,Generation Z
Ecuador,2010,male,15-24 years,214,1436267,14.9,Ecuador2010,0.7170000000000001,"69,555,367,000",5206,Millenials
Ecuador,2010,male,25-34 years,171,1181648,14.47,Ecuador2010,0.7170000000000001,"69,555,367,000",5206,Generation X
Ecuador,2010,male,35-54 years,165,1639225,10.07,Ecuador2010,0.7170000000000001,"69,555,367,000",5206,Generation X
Ecuador,2010,male,55-74 years,68,713198,9.53,Ecuador2010,0.7170000000000001,"69,555,367,000",5206,Silent
Ecuador,2010,male,75+ years,14,160404,8.73,Ecuador2010,0.7170000000000001,"69,555,367,000",5206,Silent
Ecuador,2010,female,15-24 years,113,1395797,8.1,Ecuador2010,0.7170000000000001,"69,555,367,000",5206,Millenials
Ecuador,2010,female,25-34 years,60,1175139,5.11,Ecuador2010,0.7170000000000001,"69,555,367,000",5206,Generation X
Ecuador,2010,female,75+ years,6,200768,2.99,Ecuador2010,0.7170000000000001,"69,555,367,000",5206,Silent
Ecuador,2010,female,55-74 years,18,766861,2.35,Ecuador2010,0.7170000000000001,"69,555,367,000",5206,Silent
Ecuador,2010,female,35-54 years,39,1675740,2.33,Ecuador2010,0.7170000000000001,"69,555,367,000",5206,Generation X
Ecuador,2010,male,5-14 years,26,1536680,1.69,Ecuador2010,0.7170000000000001,"69,555,367,000",5206,Generation Z
Ecuador,2010,female,5-14 years,18,1478558,1.22,Ecuador2010,0.7170000000000001,"69,555,367,000",5206,Generation Z
Ecuador,2011,male,15-24 years,200,1449571,13.8,Ecuador2011,0.723,"79,276,664,000",5836,Millenials
Ecuador,2011,male,25-34 years,161,1202963,13.38,Ecuador2011,0.723,"79,276,664,000",5836,Millenials
Ecuador,2011,male,55-74 years,83,741610,11.19,Ecuador2011,0.723,"79,276,664,000",5836,Boomers
Ecuador,2011,male,75+ years,18,166244,10.83,Ecuador2011,0.723,"79,276,664,000",5836,Silent
Ecuador,2011,male,35-54 years,160,1677115,9.54,Ecuador2011,0.723,"79,276,664,000",5836,Generation X
Ecuador,2011,female,15-24 years,120,1408696,8.52,Ecuador2011,0.723,"79,276,664,000",5836,Millenials
Ecuador,2011,female,25-34 years,51,1195816,4.26,Ecuador2011,0.723,"79,276,664,000",5836,Millenials
Ecuador,2011,female,35-54 years,45,1715068,2.62,Ecuador2011,0.723,"79,276,664,000",5836,Generation X
Ecuador,2011,female,5-14 years,32,1480934,2.16,Ecuador2011,0.723,"79,276,664,000",5836,Generation Z
Ecuador,2011,male,5-14 years,32,1539867,2.08,Ecuador2011,0.723,"79,276,664,000",5836,Generation Z
Ecuador,2011,female,75+ years,4,208097,1.92,Ecuador2011,0.723,"79,276,664,000",5836,Silent
Ecuador,2011,female,55-74 years,12,797572,1.5,Ecuador2011,0.723,"79,276,664,000",5836,Boomers
Ecuador,2012,male,15-24 years,240,1462193,16.41,Ecuador2012,0.727,"87,924,544,000",6364,Millenials
Ecuador,2012,male,25-34 years,164,1225594,13.38,Ecuador2012,0.727,"87,924,544,000",6364,Millenials
Ecuador,2012,male,55-74 years,87,771426,11.28,Ecuador2012,0.727,"87,924,544,000",6364,Boomers
Ecuador,2012,male,75+ years,19,172083,11.04,Ecuador2012,0.727,"87,924,544,000",6364,Silent
Ecuador,2012,male,35-54 years,162,1715827,9.44,Ecuador2012,0.727,"87,924,544,000",6364,Generation X
Ecuador,2012,female,15-24 years,118,1420727,8.31,Ecuador2012,0.727,"87,924,544,000",6364,Millenials
Ecuador,2012,female,25-34 years,55,1217762,4.52,Ecuador2012,0.727,"87,924,544,000",6364,Millenials
Ecuador,2012,female,35-54 years,48,1755189,2.73,Ecuador2012,0.727,"87,924,544,000",6364,Generation X
Ecuador,2012,male,5-14 years,39,1544899,2.52,Ecuador2012,0.727,"87,924,544,000",6364,Generation Z
Ecuador,2012,female,75+ years,4,215613,1.86,Ecuador2012,0.727,"87,924,544,000",6364,Silent
Ecuador,2012,female,5-14 years,27,1484824,1.82,Ecuador2012,0.727,"87,924,544,000",6364,Generation Z
Ecuador,2012,female,55-74 years,13,829724,1.57,Ecuador2012,0.727,"87,924,544,000",6364,Boomers
Ecuador,2013,male,75+ years,23,178094,12.91,Ecuador2013,0.73,"95,129,659,000",6769,Silent
Ecuador,2013,male,15-24 years,156,1473845,10.58,Ecuador2013,0.73,"95,129,659,000",6769,Millenials
Ecuador,2013,male,25-34 years,111,1248815,8.89,Ecuador2013,0.73,"95,129,659,000",6769,Millenials
Ecuador,2013,male,55-74 years,65,802441,8.1,Ecuador2013,0.73,"95,129,659,000",6769,Boomers
Ecuador,2013,female,15-24 years,89,1431562,6.22,Ecuador2013,0.73,"95,129,659,000",6769,Millenials
Ecuador,2013,male,35-54 years,106,1755019,6.04,Ecuador2013,0.73,"95,129,659,000",6769,Generation X
Ecuador,2013,female,25-34 years,30,1240273,2.42,Ecuador2013,0.73,"95,129,659,000",6769,Millenials
